layer	state_id	rejected
n34-m289	8611	0
n34-m289	8612	0
n34-m289	8613	0
n34-m289	8614	0
n34-m289	8615	0
n34-m289	8616	0
n34-m289	8618	0
n34-m289	8619	0
n34-m289	8620	0
n34-m289	8621	0
n34-m289	8622	0
n34-m289	8624	0
n34-m289	8625	0
n34-m289	8626	0
n34-m289	8627	0
n34-m289	8630	0
n34-m289	8631	0
n34-m289	8633	0
n34-m289	8634	0
n34-m289	8636	0
n34-m289	8637	0
n34-m289	8639	0
n34-m289	8640	0
n34-m289	8641	0
n34-m289	8642	0
n34-m289	8643	0
n34-m289	8649	0
n34-m289	8659	0
n34-m289	8660	0
n34-m289	8661	0
n34-m289	8665	0
n34-m289	8667	0
n34-m289	8669	0
n34-m289	8670	0
n34-m289	8671	0
n34-m289	8672	0
n34-m289	8675	0
n34-m289	8676	0
n34-m289	8678	0
n34-m289	8679	0
n34-m289	8681	0
n34-m289	8682	0
n34-m289	8684	0
n34-m289	8685	0
n34-m289	8686	0
n34-m289	8687	0
n34-m289	8688	0
n34-m289	8692	0
n34-m289	8694	0
n34-m289	8695	0
n34-m289	8698	0
n34-m289	8699	0
n34-m289	8701	0
n34-m289	8704	0
n34-m289	8705	0
n34-m289	8707	0
n34-m289	8708	0
n34-m289	8711	0
n34-m289	8712	0
n34-m289	8714	0
n34-m289	8715	0
n34-m289	8717	0
n34-m289	8718	0
n34-m289	8720	0
n34-m289	8721	0
n34-m289	8722	0
n34-m289	8724	0
n34-m289	8725	0
n34-m289	8726	0
n34-m289	8727	0
n34-m289	8728	0
n34-m289	8732	0
n34-m289	8742	0
n34-m289	8743	0
n34-m289	8747	0
n34-m289	8765	0
n34-m289	8766	0
n34-m289	8768	0
n34-m289	8769	0
n34-m289	8778	0
n34-m289	8779	0
n34-m289	8783	0
n34-m289	8787	0
n34-m289	8816	0
n34-m289	8818	0
n34-m289	8819	0
n34-m289	8822	0
n34-m289	8823	0
n34-m289	8825	0
n34-m289	8826	0
n34-m289	8842	0
n34-m289	8843	0
n34-m289	8845	0
n34-m289	8846	0
n34-m289	8855	0
n34-m289	8856	0
n34-m289	8857	0
n34-m289	8866	0
n34-m289	8867	0
n34-m289	8871	0
n34-m289	8876	0
n34-m289	8926	0
n34-m289	8927	0
n34-m289	8938	0
n34-m289	8939	0
n34-m289	8941	0
n34-m289	8942	0
n34-m289	8943	0
n34-m289	8944	0
n34-m289	8945	0
n34-m289	8946	0
n34-m289	8948	0
n34-m289	8949	0
n34-m289	8950	0
n34-m289	8951	0
n34-m289	8952	0
n34-m289	8953	0
n34-m289	8955	0
n34-m289	8956	0
n34-m289	8957	0
n34-m289	8958	0
n34-m289	8961	0
n34-m289	8962	0
n34-m289	8964	0
n34-m289	8966	0
n34-m289	8967	0
n34-m289	8968	0
n34-m289	8970	0
n34-m289	8971	0
n34-m289	8972	0
n34-m289	8973	0
n34-m289	8974	0
n34-m289	8979	0
n34-m289	8980	0
n34-m289	8987	0
n34-m289	8988	0
n34-m289	8996	0
n34-m289	8998	0
n34-m289	8999	0
n34-m289	9002	0
n34-m289	9003	0
n34-m289	9006	0
n34-m289	9007	0
n34-m289	9013	0
n34-m289	9014	0
n34-m289	9021	0
n34-m289	9023	0
n34-m289	9024	0
n34-m289	9025	0
n34-m289	9028	0
n34-m289	9029	0
n34-m289	9041	0
n34-m289	9042	0
n34-m289	9045	0
n34-m289	9046	0
n34-m289	9048	0
n34-m289	9049	0
n34-m289	9051	0
n34-m289	9052	0
n34-m289	9058	0
n34-m289	9060	0
n34-m289	9061	0
n34-m289	9062	0
n34-m289	9065	0
n34-m289	9066	0
n34-m289	9069	0
n34-m289	9070	0
n34-m289	9073	0
n34-m289	9075	0
n34-m289	9076	0
n34-m289	9077	0
n34-m289	9078	0
n34-m289	9084	0
n34-m289	9094	0
n34-m289	9095	0
n34-m289	9096	0
n34-m289	9100	0
n34-m289	9102	0
n34-m289	9104	0
n34-m289	9105	0
n34-m289	9106	0
n34-m289	9107	0
n34-m289	9110	0
n34-m289	9111	0
n34-m289	9113	0
n34-m289	9114	0
n34-m289	9116	0
n34-m289	9117	0
n34-m289	9119	0
n34-m289	9120	0
n34-m289	9121	0
n34-m289	9122	0
n34-m289	9123	0
n34-m289	9127	0
n34-m289	9129	0
n34-m289	9130	0
n34-m289	9133	0
n34-m289	9134	0
n34-m289	9136	0
n34-m289	9139	0
n34-m289	9140	0
n34-m289	9142	0
n34-m289	9143	0
n34-m289	9146	0
n34-m289	9147	0
n34-m289	9149	0
n34-m289	9150	0
n34-m289	9152	0
n34-m289	9153	0
n34-m289	9155	0
n34-m289	9156	0
n34-m289	9157	0
n34-m289	9159	0
n34-m289	9160	0
n34-m289	9161	0
n34-m289	9162	0
n34-m289	9163	0
n34-m289	9164	0
n34-m289	9165	0
n34-m289	9167	0
n34-m289	9168	0
n34-m289	9169	0
n34-m289	9170	0
n34-m289	9173	0
n34-m289	9174	0
n34-m289	9176	0
n34-m289	9177	0
n34-m289	9179	0
n34-m289	9180	0
n34-m289	9182	0
n34-m289	9183	0
n34-m289	9184	0
n34-m289	9185	0
n34-m289	9186	0
n34-m289	9187	0
n34-m289	9188	0
n34-m289	9189	0
n34-m289	9190	0
n34-m289	9191	0
n34-m289	9194	0
n34-m289	9195	0
n34-m289	9197	0
n34-m289	9198	0
n34-m289	9200	0
n34-m289	9201	0
n34-m289	9203	0
n34-m289	9204	0
n34-m289	9205	0
n34-m289	9206	0
n34-m289	9207	0
n34-m289	9211	0
n34-m289	9213	0
n34-m289	9214	0
n34-m289	9217	0
n34-m289	9218	0
n34-m289	9220	0
n34-m289	9223	0
n34-m289	9224	0
n34-m289	9226	0
n34-m289	9227	0
n34-m289	9230	0
n34-m289	9231	0
n34-m289	9233	0
n34-m289	9234	0
n34-m289	9236	0
n34-m289	9237	0
n34-m289	9239	0
n34-m289	9240	0
n34-m289	9241	0
n34-m289	9243	0
n34-m289	9244	0
n34-m289	9245	0
n34-m289	9246	0
n34-m289	9247	0
n34-m289	9252	0
n34-m289	9255	0
n34-m289	9256	0
n34-m289	9258	0
n34-m289	9259	0
n34-m289	9263	0
n34-m289	9265	0
n34-m289	9266	0
n34-m289	9269	0
n34-m289	9270	0
n34-m289	9274	0
n34-m289	9276	0
n34-m289	9277	0
n34-m289	9280	0
n34-m289	9281	0
n34-m289	9283	0
n34-m289	9284	0
n34-m289	9288	0
n34-m289	9290	0
n34-m289	9291	0
n34-m289	9294	0
n34-m289	9295	0
n34-m289	9297	0
n34-m289	9300	0
n34-m289	9301	0
n34-m289	9303	0
n34-m289	9304	0
n34-m289	9307	0
n34-m289	9308	0
n34-m289	9310	0
n34-m289	9311	0
n34-m289	9313	0
n34-m289	9314	0
n34-m289	9315	0
n34-m289	9318	0
n34-m289	9319	0
n34-m289	9321	0
n34-m289	9322	0
n34-m289	9324	0
n34-m289	9325	0
n34-m289	9327	0
n34-m289	9328	0
n34-m289	9329	0
n34-m289	9330	0
n34-m289	9332	0
n34-m289	9333	0
n34-m289	9334	0
n34-m289	9335	0
n34-m289	9336	0
n34-m289	9337	0
n34-m289	9338	0
n34-m289	9339	0
n34-m289	9340	0
n34-m289	9343	0
n34-m289	9344	0
n34-m289	9346	0
n34-m289	9347	0
n34-m289	9349	0
n34-m289	9350	0
n34-m289	9351	0
n34-m289	9352	0
n34-m289	9356	0
n34-m289	9358	0
n34-m289	9359	0
n34-m289	9362	0
n34-m289	9363	0
n34-m289	9365	0
n34-m289	9366	0
n34-m289	9369	0
n34-m289	9370	0
n34-m289	9372	0
n34-m289	9373	0
n34-m289	9375	0
n34-m289	9376	0
n34-m289	9377	0
n34-m289	9379	0
n34-m289	9380	0
n34-m289	9381	0
n34-m289	9382	0
n34-m289	9411	0
n34-m289	9413	0
n34-m289	9414	0
n34-m289	9417	0
n34-m289	9418	0
n34-m289	9420	0
n34-m289	9421	0
n34-m289	9424	0
n34-m289	9425	0
n34-m289	9427	0
n34-m289	9428	0
n34-m289	9430	0
n34-m289	9431	0
n34-m289	9434	0
n34-m289	9435	0
n34-m289	9437	0
n34-m289	9438	0
n34-m289	9440	0
n34-m289	9441	0
n34-m289	9442	0
n34-m289	9443	0
n34-m289	9445	0
n34-m289	9446	0
n34-m289	9447	0
n34-m289	9448	0
n34-m289	9490	0
n34-m289	9491	0
n34-m289	9493	0
n34-m289	9494	0
n34-m289	9511	0
n34-m289	9512	0
n34-m289	9514	0
n34-m289	9515	0
n34-m289	9517	0
n34-m289	9518	0
n34-m289	9520	0
n34-m289	9521	0
n34-m289	9522	0
n34-m289	9525	0
n34-m289	9526	0
n34-m289	9528	0
n34-m289	9529	0
n34-m289	9531	0
n34-m289	9532	0
n34-m289	9533	0
n34-m289	9534	0
n34-m289	9536	0
n34-m289	9537	0
n34-m289	9538	0
n34-m289	9539	0
n34-m289	9540	0
n34-m289	9541	0
n34-m289	9543	0
n34-m289	9544	0
n34-m289	9545	0
n34-m289	9546	0
n34-m289	9552	0
n34-m289	9562	0
n34-m289	9563	0
n34-m289	9567	0
n34-m289	9569	0
n34-m289	9571	0
n34-m289	9572	0
n34-m289	9573	0
n34-m289	9576	0
n34-m289	9577	0
n34-m289	9579	0
n34-m289	9580	0
n34-m289	9581	0
n34-m289	9583	0
n34-m289	9584	0
n34-m289	9585	0
n34-m289	9586	0
n34-m289	9590	0
n34-m289	9592	0
n34-m289	9593	0
n34-m289	9596	0
n34-m289	9597	0
n34-m289	9599	0
n34-m289	9601	0
n34-m289	9602	0
n34-m289	9605	0
n34-m289	9606	0
n34-m289	9608	0
n34-m289	9609	0
n34-m289	9610	0
n34-m289	9612	0
n34-m289	9613	0
n34-m289	9615	0
n34-m289	9616	0
n34-m289	9617	0
n34-m289	9618	0
n34-m289	9619	0
n34-m289	9621	0
n34-m289	9622	0
n34-m289	9623	0
n34-m289	9624	0
n34-m289	9625	0
n34-m289	9627	0
n34-m289	9628	0
n34-m289	9629	0
n34-m289	9630	0
n34-m289	9631	0
n34-m289	9633	0
n34-m289	9634	0
n34-m289	9635	0
n34-m289	9636	0
n34-m289	9639	0
n34-m289	9640	0
n34-m289	9642	0
n34-m289	9644	0
n34-m289	9645	0
n34-m289	9647	0
n34-m289	9648	0
n34-m289	9649	0
n34-m289	9650	0
n34-m289	9651	0
n34-m289	9655	0
n34-m289	9657	0
n34-m289	9658	0
n34-m289	9661	0
n34-m289	9662	0
n34-m289	9665	0
n34-m289	9666	0
n34-m289	9668	0
n34-m289	9669	0
n34-m289	9672	0
n34-m289	9673	0
n34-m289	9675	0
n34-m289	9677	0
n34-m289	9678	0
n34-m289	9680	0
n34-m289	9681	0
n34-m289	9682	0
n34-m289	9684	0
n34-m289	9685	0
n34-m289	9686	0
n34-m289	9687	0
n34-m289	9688	0
n34-m289	9689	0
n34-m289	9690	0
n34-m289	9692	0
n34-m289	9693	0
n34-m289	9694	0
n34-m289	9695	0
n34-m289	9698	0
n34-m289	9699	0
n34-m289	9701	0
n34-m289	9703	0
n34-m289	9704	0
n34-m289	9706	0
n34-m289	9707	0
n34-m289	9708	0
n34-m289	9709	0
n34-m289	9710	0
n34-m289	9711	0
n34-m289	9712	0
n34-m289	9713	0
n34-m289	9714	0
n34-m289	9715	0
n34-m289	9718	0
n34-m289	9719	0
n34-m289	9721	0
n34-m289	9723	0
n34-m289	9724	0
n34-m289	9726	0
n34-m289	9727	0
n34-m289	9728	0
n34-m289	9729	0
n34-m289	9730	0
n34-m289	9734	0
n34-m289	9736	0
n34-m289	9737	0
n34-m289	9740	0
n34-m289	9741	0
n34-m289	9744	0
n34-m289	9745	0
n34-m289	9747	0
n34-m289	9748	0
n34-m289	9751	0
n34-m289	9752	0
n34-m289	9754	0
n34-m289	9756	0
n34-m289	9757	0
n34-m289	9759	0
n34-m289	9760	0
n34-m289	9761	0
n34-m289	9763	0
n34-m289	9764	0
n34-m289	9765	0
n34-m289	9766	0
n34-m289	9767	0
n34-m289	9803	0
n34-m289	9805	0
n34-m289	9806	0
n34-m289	9809	0
n34-m289	9810	0
n34-m289	9813	0
n34-m289	9814	0
n34-m289	9816	0
n34-m289	9817	0
n34-m289	9820	0
n34-m289	9821	0
n34-m289	9823	0
n34-m289	9825	0
n34-m289	9826	0
n34-m289	9827	0
n34-m289	9830	0
n34-m289	9831	0
n34-m289	9833	0
n34-m289	9835	0
n34-m289	9836	0
n34-m289	9838	0
n34-m289	9839	0
n34-m289	9840	0
n34-m289	9841	0
n34-m289	9843	0
n34-m289	9844	0
n34-m289	9845	0
n34-m289	9846	0
n34-m289	9847	0
n34-m289	9848	0
n34-m289	9849	0
n34-m289	9850	0
n34-m289	9851	0
n34-m289	9854	0
n34-m289	9855	0
n34-m289	9857	0
n34-m289	9858	0
n34-m289	9860	0
n34-m289	9861	0
n34-m289	9862	0
n34-m289	9863	0
n34-m289	9879	0
n34-m289	9880	0
n34-m289	9882	0
n34-m289	9883	0
n34-m289	9885	0
n34-m289	9886	0
n34-m289	9887	0
n34-m289	9889	0
n34-m289	9890	0
n34-m289	9891	0
n34-m289	9892	0
n34-m289	9896	0
n34-m289	9898	0
n34-m289	9899	0
n34-m289	9902	0
n34-m289	9903	0
n34-m289	9905	0
n34-m289	9908	0
n34-m289	9909	0
n34-m289	9911	0
n34-m289	9912	0
n34-m289	9914	0
n34-m289	9915	0
n34-m289	9918	0
n34-m289	9919	0
n34-m289	9921	0
n34-m289	9922	0
n34-m289	9924	0
n34-m289	9925	0
n34-m289	9926	0
n34-m289	9927	0
n34-m289	9929	0
n34-m289	9930	0
n34-m289	9931	0
n34-m289	9932	0
n34-m289	9971	0
n34-m289	9972	0
n34-m289	9974	0
n34-m289	9975	0
n34-m289	9991	0
n34-m289	9992	0
n34-m289	9994	0
n34-m289	9995	0
n34-m289	9997	0
n34-m289	9998	0
n34-m289	10000	0
n34-m289	10001	0
n34-m289	10002	0
n34-m289	10005	0
n34-m289	10006	0
n34-m289	10008	0
n34-m289	10009	0
n34-m289	10011	0
n34-m289	10012	0
n34-m289	10013	0
n34-m289	10014	0
n34-m289	10016	0
n34-m289	10017	0
n34-m289	10018	0
n34-m289	10019	0
n34-m289	10024	0
n34-m289	10025	0
n34-m289	10032	0
n34-m289	10034	0
n34-m289	10035	0
n34-m289	10036	0
n34-m289	10039	0
n34-m289	10040	0
n34-m289	10042	0
n34-m289	10043	0
n34-m289	10045	0
n34-m289	10046	0
n34-m289	10047	0
n34-m289	10048	0
n34-m289	10051	0
n34-m289	10052	0
n34-m289	10054	0
n34-m289	10056	0
n34-m289	10057	0
n34-m289	10059	0
n34-m289	10060	0
n34-m289	10061	0
n34-m289	10062	0
n34-m289	10063	0
n34-m289	10064	0
n34-m289	10065	0
n34-m289	10066	0
n34-m289	10067	0
n34-m289	10068	0
n34-m289	10071	0
n34-m289	10072	0
n34-m289	10074	0
n34-m289	10076	0
n34-m289	10077	0
n34-m289	10079	0
n34-m289	10080	0
n34-m289	10081	0
n34-m289	10082	0
n34-m289	10083	0
n34-m289	10087	0
n34-m289	10089	0
n34-m289	10090	0
n34-m289	10093	0
n34-m289	10094	0
n34-m289	10097	0
n34-m289	10098	0
n34-m289	10100	0
n34-m289	10101	0
n34-m289	10104	0
n34-m289	10105	0
n34-m289	10107	0
n34-m289	10109	0
n34-m289	10110	0
n34-m289	10112	0
n34-m289	10113	0
n34-m289	10114	0
n34-m289	10116	0
n34-m289	10117	0
n34-m289	10118	0
n34-m289	10119	0
n34-m289	10120	0
n34-m289	10156	0
n34-m289	10158	0
n34-m289	10159	0
n34-m289	10162	0
n34-m289	10163	0
n34-m289	10166	0
n34-m289	10167	0
n34-m289	10169	0
n34-m289	10170	0
n34-m289	10173	0
n34-m289	10174	0
n34-m289	10176	0
n34-m289	10178	0
n34-m289	10179	0
n34-m289	10180	0
n34-m289	10183	0
n34-m289	10184	0
n34-m289	10186	0
n34-m289	10188	0
n34-m289	10189	0
n34-m289	10191	0
n34-m289	10192	0
n34-m289	10193	0
n34-m289	10194	0
n34-m289	10196	0
n34-m289	10197	0
n34-m289	10198	0
n34-m289	10199	0
n34-m289	10200	0
n34-m289	10204	0
n34-m289	10205	0
n34-m289	10209	0
n34-m289	10210	0
n34-m289	10217	0
n34-m289	10219	0
n34-m289	10220	0
n34-m289	10223	0
n34-m289	10224	0
n34-m289	10236	0
n34-m289	10237	0
n34-m289	10240	0
n34-m289	10241	0
n34-m289	10243	0
n34-m289	10244	0
n34-m289	10250	0
n34-m289	10252	0
n34-m289	10253	0
n34-m289	10256	0
n34-m289	10257	0
n34-m289	10260	0
n34-m289	10261	0
n34-m289	10268	0
n34-m289	10269	0
n34-m289	10270	0
n34-m289	10271	0
n34-m289	10272	0
n34-m289	10275	0
n34-m289	10276	0
n34-m289	10288	0
n34-m289	10289	0
n34-m289	10292	0
n34-m289	10293	0
n34-m289	10295	0
n34-m289	10296	0
n34-m289	10302	0
n34-m289	10304	0
n34-m289	10305	0
n34-m289	10308	0
n34-m289	10309	0
n34-m289	10312	0
n34-m289	10313	0
n34-m289	10357	0
n34-m289	10358	0
n34-m289	10361	0
n34-m289	10362	0
n34-m289	10364	0
n34-m289	10365	0
n34-m289	10371	0
n34-m289	10373	0
n34-m289	10374	0
n34-m289	10375	0
n34-m289	10381	0
n34-m289	10383	0
n34-m289	10384	0
n34-m289	10387	0
n34-m289	10388	0
n34-m289	10392	0
n34-m289	10393	0
n34-m289	10411	0
n34-m289	10413	0
n34-m289	10414	0
n34-m289	10418	0
n34-m289	10420	0
n34-m289	10421	0
n34-m289	10424	0
n34-m289	10425	0
n34-m289	10427	0
n34-m289	10437	0
n34-m289	10438	0
n34-m289	10441	0
n34-m289	10442	0
n34-m289	10444	0
n34-m289	10445	0
n34-m289	10447	0
n34-m289	10448	0
n34-m289	10458	0
n34-m289	10459	0
n34-m289	10462	0
n34-m289	10463	0
n34-m289	10465	0
n34-m289	10466	0
n34-m289	10472	0
n34-m289	10474	0
n34-m289	10475	0
n34-m289	10476	0
n34-m289	10479	0
n34-m289	10480	0
n34-m289	10486	0
n34-m289	10488	0
n34-m289	10489	0
n34-m289	10492	0
n34-m289	10493	0
n34-m289	10497	0
n34-m289	10498	0
n34-m289	10501	0
n34-m289	10502	0
n34-m289	10503	0
n34-m289	10504	0
n34-m289	10505	0
n34-m289	10506	0
n34-m289	10507	0
n34-m289	10508	0
n34-m289	10509	0
n34-m289	10510	0
n34-m289	10511	0
n34-m289	10512	0
n34-m289	10516	0
n34-m289	10518	0
n34-m289	10519	0
n34-m289	10522	0
n34-m289	10523	0
n34-m289	10525	0
n34-m289	10528	0
n34-m289	10529	0
n34-m289	10531	0
n34-m289	10532	0
n34-m289	10534	0
n34-m289	10535	0
n34-m289	10536	0
n34-m289	10538	0
n34-m289	10539	0
n34-m289	10540	0
n34-m289	10541	0
n34-m289	10545	0
n34-m289	10547	0
n34-m289	10548	0
n34-m289	10551	0
n34-m289	10552	0
n34-m289	10554	0
n34-m289	10557	0
n34-m289	10558	0
n34-m289	10560	0
n34-m289	10561	0
n34-m289	10563	0
n34-m289	10564	0
n34-m289	10567	0
n34-m289	10568	0
n34-m289	10570	0
n34-m289	10571	0
n34-m289	10573	0
n34-m289	10574	0
n34-m289	10575	0
n34-m289	10576	0
n34-m289	10578	0
n34-m289	10579	0
n34-m289	10580	0
n34-m289	10581	0
n34-m289	10586	0
n34-m289	10589	0
n34-m289	10590	0
n34-m289	10592	0
n34-m289	10593	0
n34-m289	10597	0
n34-m289	10599	0
n34-m289	10600	0
n34-m289	10603	0
n34-m289	10604	0
n34-m289	10608	0
n34-m289	10610	0
n34-m289	10611	0
n34-m289	10614	0
n34-m289	10615	0
n34-m289	10617	0
n34-m289	10620	0
n34-m289	10621	0
n34-m289	10623	0
n34-m289	10624	0
n34-m289	10628	0
n34-m289	10630	0
n34-m289	10631	0
n34-m289	10634	0
n34-m289	10635	0
n34-m289	10637	0
n34-m289	10640	0
n34-m289	10641	0
n34-m289	10643	0
n34-m289	10644	0
n34-m289	10646	0
n34-m289	10647	0
n34-m289	10649	0
n34-m289	10650	0
n34-m289	10651	0
n34-m289	10654	0
n34-m289	10655	0
n34-m289	10657	0
n34-m289	10658	0
n34-m289	10660	0
n34-m289	10661	0
n34-m289	10662	0
n34-m289	10663	0
n34-m289	10665	0
n34-m289	10666	0
n34-m289	10667	0
n34-m289	10668	0
n34-m289	10733	0
n34-m289	10735	0
n34-m289	10736	0
n34-m289	10739	0
n34-m289	10740	0
n34-m289	10742	0
n34-m289	10743	0
n34-m289	10770	0
n34-m289	10772	0
n34-m289	10773	0
n34-m289	10776	0
n34-m289	10777	0
n34-m289	10779	0
n34-m289	10782	0
n34-m289	10783	0
n34-m289	10785	0
n34-m289	10786	0
n34-m289	10789	0
n34-m289	10790	0
n34-m289	10792	0
n34-m289	10793	0
n34-m289	10795	0
n34-m289	10796	0
n34-m289	10797	0
n34-m289	10813	0
n34-m289	10814	0
n34-m289	10816	0
n34-m289	10817	0
n34-m289	10819	0
n34-m289	10820	0
n34-m289	10822	0
n34-m289	10823	0
n34-m289	10824	0
n34-m289	10825	0
n34-m289	10834	0
n34-m289	10835	0
n34-m289	10836	0
n34-m289	10837	0
n34-m289	10841	0
n34-m289	10845	0
n34-m289	10846	0
n34-m289	10849	0
n34-m289	10850	0
n34-m289	10854	0
n34-m289	10855	0
n34-m289	10857	0
n34-m289	10858	0
n34-m289	10860	0
n34-m289	10861	0
n34-m289	10879	0
n34-m289	10880	0
n34-m289	10882	0
n34-m289	10883	0
n34-m289	10885	0
n34-m289	10886	0
n34-m289	10888	0
n34-m289	10889	0
n34-m289	10893	0
n34-m289	10894	0
n34-m289	10895	0
n34-m289	10896	0
n34-m289	10897	0
n34-m289	10898	0
n34-m289	10900	0
n34-m289	10901	0
n34-m289	10907	0
n34-m289	10909	0
n34-m289	10910	0
n34-m289	10913	0
n34-m289	10914	0
n34-m289	10916	0
n34-m289	10919	0
n34-m289	10920	0
n34-m289	10922	0
n34-m289	10923	0
n34-m289	10925	0
n34-m289	10926	0
n34-m289	10928	0
n34-m289	10929	0
n34-m289	10935	0
n34-m289	10937	0
n34-m289	10938	0
n34-m289	10941	0
n34-m289	10942	0
n34-m289	10944	0
n34-m289	10947	0
n34-m289	10948	0
n34-m289	10950	0
n34-m289	10951	0
n34-m289	10952	0
n34-m289	10955	0
n34-m289	10956	0
n34-m289	10958	0
n34-m289	10959	0
n34-m289	10961	0
n34-m289	10962	0
n34-m289	10965	0
n34-m289	10966	0
n34-m289	10973	0
n34-m289	10976	0
n34-m289	10977	0
n34-m289	10979	0
n34-m289	10980	0
n34-m289	10984	0
n34-m289	10986	0
n34-m289	10987	0
n34-m289	10990	0
n34-m289	10991	0
n34-m289	10995	0
n34-m289	10997	0
n34-m289	10998	0
n34-m289	11001	0
n34-m289	11002	0
n34-m289	11004	0
n34-m289	11006	0
n34-m289	11007	0
n34-m289	11011	0
n34-m289	11013	0
n34-m289	11014	0
n34-m289	11017	0
n34-m289	11018	0
n34-m289	11020	0
n34-m289	11023	0
n34-m289	11024	0
n34-m289	11026	0
n34-m289	11027	0
n34-m289	11028	0
n34-m289	11030	0
n34-m289	11031	0
n34-m289	11034	0
n34-m289	11035	0
n34-m289	11037	0
n34-m289	11038	0
n34-m289	11040	0
n34-m289	11041	0
n34-m289	11044	0
n34-m289	11045	0
n34-m289	11054	0
n34-m289	11055	0
n34-m289	11056	0
n34-m289	11057	0
n34-m289	11058	0
n34-m289	11072	0
n34-m289	11073	0
n34-m289	11075	0
n34-m289	11077	0
n34-m289	11078	0
n34-m289	11079	0
n34-m289	11081	0
n34-m289	11082	0
n34-m289	11083	0
n34-m289	11084	0
n34-m289	11088	0
n34-m289	11090	0
n34-m289	11091	0
n34-m289	11094	0
n34-m289	11095	0
n34-m289	11098	0
n34-m289	11099	0
n34-m289	11101	0
n34-m289	11103	0
n34-m289	11104	0
n34-m289	11107	0
n34-m289	11108	0
n34-m289	11110	0
n34-m289	11112	0
n34-m289	11113	0
n34-m289	11114	0
n34-m289	11115	0
n34-m289	11117	0
n34-m289	11118	0
n34-m289	11119	0
n34-m289	11120	0
n34-m289	11143	0
n34-m289	11145	0
n34-m289	11146	0
n34-m289	11149	0
n34-m289	11150	0
n34-m289	11153	0
n34-m289	11154	0
n34-m289	11156	0
n34-m289	11157	0
n34-m289	11171	0
n34-m289	11172	0
n34-m289	11174	0
n34-m289	11176	0
n34-m289	11177	0
n34-m289	11179	0
n34-m289	11180	0
n34-m289	11181	0
n34-m289	11189	0
n34-m289	11190	0
n34-m289	11191	0
n34-m289	11192	0
n34-m289	11196	0
n34-m289	11215	0
n34-m289	11216	0
n34-m289	11220	0
n34-m289	11222	0
n34-m289	11223	0
n34-m289	11226	0
n34-m289	11227	0
n34-m289	11229	0
n34-m289	11233	0
n34-m289	11235	0
n34-m289	11236	0
n34-m289	11239	0
n34-m289	11240	0
n34-m289	11243	0
n34-m289	11244	0
n34-m289	11246	0
n34-m289	11247	0
n34-m289	11250	0
n34-m289	11251	0
n34-m289	11253	0
n34-m289	11255	0
n34-m289	11256	0
n34-m289	11257	0
n34-m289	11260	0
n34-m289	11261	0
n34-m289	11263	0
n34-m289	11265	0
n34-m289	11266	0
n34-m289	11268	0
n34-m289	11269	0
n34-m289	11270	0
n34-m289	11271	0
n34-m289	11273	0
n34-m289	11274	0
n34-m289	11275	0
n34-m289	11276	0
n34-m289	11277	0
n34-m289	11282	0
n34-m289	11283	0
n34-m289	11286	0
n34-m289	11290	0
n34-m289	11302	0
n34-m289	11303	0
n34-m289	11309	0
n34-m289	11312	0
n34-m289	11318	0
n34-m289	11321	0
n34-m289	11326	0
n34-m289	11344	0
n34-m289	11346	0
n34-m289	11347	0
n34-m289	11357	0
n34-m289	11358	0
n34-m289	11364	0
n34-m289	11365	0
n34-m289	11375	0
n34-m289	11376	0
n34-m289	11382	0
n34-m289	11385	0
n34-m289	11388	0
n34-m289	11395	0
n34-m289	11398	0
n34-m289	11399	0
n34-m289	11400	0
n34-m289	11403	0
n34-m289	11404	0
n34-m289	11421	0
n34-m289	11423	0
n34-m289	11424	0
n34-m289	11434	0
n34-m289	11435	0
n34-m289	11437	0
n34-m289	11447	0
n34-m289	11448	0
n34-m289	11454	0
n34-m289	11455	0
n34-m289	11461	0
n34-m289	11464	0
n34-m289	11471	0
n34-m289	11474	0
n34-m289	11477	0
n34-m289	11479	0
n34-m289	11482	0
n34-m289	11509	0
n34-m289	11512	0
n34-m289	11513	0
n34-m289	11515	0
n34-m289	11516	0
n34-m289	11532	0
n34-m289	11534	0
n34-m289	11535	0
n34-m289	11538	0
n34-m289	11539	0
n34-m289	11555	0
n34-m289	11557	0
n34-m289	11558	0
n34-m289	11568	0
n34-m289	11569	0
n34-m289	11571	0
n34-m289	11581	0
n34-m289	11582	0
n34-m289	11585	0
n34-m289	11586	0
n34-m289	11588	0
n34-m289	11589	0
n34-m289	11591	0
n34-m289	11592	0
n34-m289	11602	0
n34-m289	11603	0
n34-m289	11609	0
n34-m289	11610	0
n34-m289	11616	0
n34-m289	11618	0
n34-m289	11619	0
n34-m289	11620	0
n34-m289	11623	0
n34-m289	11624	0
n34-m289	11630	0
n34-m289	11633	0
n34-m289	11636	0
n34-m289	11637	0
n34-m289	11641	0
n34-m289	11679	0
n34-m289	11681	0
n34-m289	11682	0
n34-m289	11704	0
n34-m289	11705	0
n34-m289	11718	0
n34-m289	11721	0
n34-m289	11734	0
n34-m289	11741	0
n34-m289	11744	0
n34-m289	11745	0
n34-m289	11752	0
n34-m289	11756	0
n34-m289	11774	0
n34-m289	11776	0
n34-m289	11781	0
n34-m289	11783	0
n34-m289	11784	0
n34-m289	11788	0
n34-m289	11792	0
n34-m289	11797	0
n34-m289	11809	0
n34-m289	11811	0
